dates,AMEALCO_DE_BONFIL,PINAL_DE_AMOLES,ARROYO_SECO,CADEREYTA_DE_MONTES,COLON,CORREGIDORA,EZEQUIEL_MONTES,HUIMILPAN,JALPAN_DE_SERRA,LANDA_DE_MATAMOROS,EL_MARQUES,PEDRO_ESCOBEDO,PENAMILLER,QUERETARO,SAN_JOAQUIN,SAN_JUAN_DEL_RIO,TEQUISQUIAPAN,TOLIMAN
01/02/2021,1,1,1,0,1,0,2,0,1,0,0,1,2,0,31,0,3,3
02/02/2021,1,1,0,0,1,0,1,1,0,0,0,3,2,1,29,0,5,0
03/02/2021,1,1,0,0,1,1,4,0,0,0,0,1,2,0,35,0,6,3
04/02/2021,0,0,0,0,1,0,2,1,0,0,0,4,1,0,33,0,1,2
05/02/2021,2,2,0,0,3,0,2,1,0,0,0,2,0,0,22,1,4,0
06/02/2021,0,0,0,0,0,1,3,0,1,0,0,3,1,0,27,0,4,0
07/02/2021,0,0,0,0,1,0,0,0,1,0,0,1,0,0,16,1,4,1
08/02/2021,0,0,0,0,0,0,2,1,0,1,0,1,0,0,17,0,6,3
09/02/2021,1,1,0,0,1,0,2,1,1,0,0,3,1,0,22,0,6,2
10/02/2021,0,0,0,0,1,0,1,0,0,0,0,1,1,0,24,0,1,1
11/02/2021,1,1,0,0,0,0,1,1,0,0,0,1,3,0,19,1,3,1
12/02/2021,0,0,0,0,2,0,0,0,0,0,0,2,0,0,22,0,4,1
13/02/2021,0,0,0,0,0,0,3,1,0,0,0,3,1,0,17,0,1,1
14/02/2021,0,0,0,0,0,0,0,1,0,0,0,4,0,0,16,0,6,0
15/02/2021,1,1,0,0,1,2,4,0,0,0,0,1,2,0,24,0,3,0
16/02/2021,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24,0,3,1
17/02/2021,0,0,0,0,2,0,1,0,2,0,0,1,0,0,23,0,3,1
18/02/2021,0,0,0,0,1,0,2,0,0,0,0,1,2,0,14,0,2,1
19/02/2021,1,1,0,0,1,3,2,0,0,0,0,3,2,0,20,0,7,1
20/02/2021,0,0,0,0,0,0,1,0,0,0,0,4,0,0,17,0,9,2
21/02/2021,0,0,0,0,0,0,0,0,0,0,0,2,1,0,16,0,1,0
22/02/2021,1,1,0,0,1,0,2,0,0,0,0,1,2,0,27,0,1,1
23/02/2021,0,0,1,1,1,0,0,0,1,0,0,2,1,0,18,1,3,0
24/02/2021,1,1,0,0,0,0,2,2,0,0,0,0,0,0,19,0,4,1
25/02/2021,0,0,0,1,1,0,1,0,0,0,0,3,2,0,22,0,7,0
26/02/2021,0,0,0,0,0,0,1,0,0,0,0,3,2,0,25,0,7,1
27/02/2021,1,1,1,0,1,0,2,0,0,0,0,2,1,1,18,0,1,1
28/02/2021,0,0,0,0,0,1,1,1,0,0,0,2,1,0,12,0,5,0
01/03/2021,0,0,0,0,0,0,0,0,0,0,0,4,4,1,34,0,2,1
02/03/2021,0,0,0,0,0,0,2,0,1,0,0,1,2,0,28,0,4,1
03/03/2021,0,0,0,0,1,0,2,0,1,0,0,3,3,0,30,0,2,1
04/03/2021,0,0,0,0,0,3,4,0,0,0,0,1,0,1,13,0,3,3
05/03/2021,0,0,0,0,0,1,1,1,0,0,0,3,0,0,20,0,3,2
06/03/2021,0,0,0,0,0,1,1,0,1,0,0,3,0,0,18,0,1,1
07/03/2021,0,0,0,0,0,0,3,0,1,0,0,2,0,0,13,0,5,4
08/03/2021,0,0,0,0,0,0,1,0,0,0,0,2,3,0,22,0,3,3
09/03/2021,0,0,0,0,0,0,3,0,0,0,0,2,1,0,19,0,2,0
10/03/2021,0,0,1,0,0,2,0,1,0,0,0,3,3,0,31,0,4,0
11/03/2021,1,1,1,0,0,1,3,0,0,0,0,0,0,0,20,0,7,0
12/03/2021,1,1,0,0,1,1,2,0,0,0,0,3,2,0,27,0,3,3
13/03/2021,0,0,0,0,0,0,1,3,0,0,0,0,1,2,14,0,4,0
14/03/2021,0,0,0,0,1,1,1,0,0,0,0,1,1,0,16,0,6,1
15/03/2021,3,3,0,0,1,0,2,0,0,0,0,0,4,0,18,0,7,0
16/03/2021,0,0,0,0,0,0,1,0,0,0,0,1,1,0,18,0,2,0
17/03/2021,0,0,0,0,0,0,1,1,1,0,0,3,0,0,12,0,1,1
18/03/2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,3,0
19/03/2021,1,1,0,0,1,0,0,0,0,0,0,1,1,0,16,0,0,0
20/03/2021,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,2,1
21/03/2021,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,0,4,1
22/03/2021,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17,0,9,2
23/03/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,4,1
24/03/2021,0,0,0,0,0,0,0,0,1,0,0,2,1,0,11,0,3,0
25/03/2021,0,0,0,0,0,1,3,0,0,0,0,1,0,0,10,0,3,2
26/03/2021,0,0,0,0,0,0,1,0,0,0,0,2,1,0,9,0,2,0
27/03/2021,0,0,0,0,0,0,0,0,0,0,0,3,2,0,12,0,4,0
28/03/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0
29/03/2021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,3,2
30/03/2021,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,4,0
31/03/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1
01/04/2021,2,2,0,0,0,1,1,0,0,0,0,1,0,0,8,0,1,0
02/04/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,2,2
03/04/2021,0,0,0,0,0,2,1,1,0,0,0,1,1,0,8,0,2,0
04/04/2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,5,0
05/04/2021,0,0,0,0,0,0,2,0,1,0,0,2,0,0,11,0,2,1
06/04/2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0
07/04/2021,0,0,0,0,0,1,0,0,0,0,0,1,0,1,14,0,5,1
08/04/2021,1,1,1,0,0,1,0,1,0,0,0,1,0,0,6,0,2,0
09/04/2021,1,1,0,0,0,0,1,0,0,0,0,1,0,0,8,0,2,0
10/04/2021,0,0,0,0,0,0,2,1,0,0,0,0,0,0,7,0,3,0
11/04/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
12/04/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0
13/04/2021,1,1,0,0,1,0,1,0,0,0,0,0,0,0,13,0,2,0
14/04/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1
15/04/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0
16/04/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0
17/04/2021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0,2,0
18/04/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0
19/04/2021,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0,2,0
20/04/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1
21/04/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,0
22/04/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0
23/04/2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,4,0
24/04/2021,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0
25/04/2021,0,0,0,0,1,2,1,0,0,0,0,1,0,0,8,0,0,0
26/04/2021,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13,0,2,0
27/04/2021,0,0,0,0,0,0,2,0,0,0,0,1,0,0,12,0,1,0
28/04/2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0
29/04/2021,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13,0,0,1
30/04/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,2
01/05/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0
02/05/2021,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0
03/05/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0
04/05/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0
05/05/2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0
06/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
07/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
08/05/2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
09/05/2021,0,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,2,0
10/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
11/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
12/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
13/05/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
14/05/2021,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0
15/05/2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
16/05/2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
17/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
18/05/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19/05/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
20/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21/05/2021,0,0,0,0,0,0,3,0,0,1,0,1,0,0,3,0,0,0
22/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
23/05/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0
24/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
25/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
26/05/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
27/05/2021,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0
28/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29/05/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30/05/2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
31/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
01/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
04/06/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
05/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
06/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
07/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
08/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/06/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
14/06/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
15/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
17/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/06/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
21/06/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
22/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
23/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
25/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
28/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/06/2021,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30/06/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
01/07/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
02/07/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
03/07/2021,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
04/07/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
05/07/2021,0,0,0,0,1,0,2,0,0,0,0,1,0,0,7,0,0,0
06/07/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
07/07/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
08/07/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1
09/07/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
10/07/2021,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,0
11/07/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0
12/07/2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,2,0
13/07/2021,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,1,1
14/07/2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0
15/07/2021,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0,0,1
16/07/2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,2
17/07/2021,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6,0,0,1
18/07/2021,0,0,1,0,1,0,2,0,0,1,0,0,0,0,12,0,1,0
19/07/2021,0,0,0,0,2,0,1,1,0,1,0,1,0,0,10,0,0,0
20/07/2021,0,0,0,0,0,0,2,0,1,0,0,1,0,0,9,0,1,2
21/07/2021,0,0,0,0,0,1,1,0,0,1,0,2,0,0,10,0,1,0
22/07/2021,0,0,0,0,0,0,1,0,0,0,0,2,1,1,12,0,0,0
23/07/2021,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,1,0
24/07/2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,1
25/07/2021,1,1,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,1
26/07/2021,0,0,0,0,0,0,2,1,1,2,0,0,1,0,18,0,6,1
27/07/2021,0,0,0,0,0,0,2,0,0,0,0,1,0,0,24,0,3,0
28/07/2021,1,1,1,0,0,1,2,1,0,0,0,1,0,0,14,0,5,0
29/07/2021,0,0,1,0,0,0,0,0,0,0,0,3,1,0,21,0,2,0
30/07/2021,0,0,0,0,0,0,2,0,0,0,0,0,1,0,18,0,3,1
31/07/2021,0,0,0,0,1,0,1,0,0,0,0,1,1,0,17,0,6,0
01/08/2021,0,0,0,0,0,0,0,2,0,0,0,1,0,0,10,0,3,0
02/08/2021,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19,0,5,0
03/08/2021,0,0,0,0,0,0,1,0,0,0,0,1,1,0,14,0,6,0
04/08/2021,1,1,0,0,0,0,0,0,1,0,0,2,0,0,15,0,3,0
05/08/2021,0,0,1,0,0,0,2,0,0,1,0,1,1,1,19,0,2,1
06/08/2021,1,1,0,0,0,0,1,1,0,0,0,0,1,0,16,0,2,1
07/08/2021,1,1,0,0,1,0,0,0,0,0,0,3,0,0,17,0,2,2
08/08/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,2,1
09/08/2021,2,2,0,0,3,1,0,0,0,1,0,0,1,0,15,0,7,1
10/08/2021,0,0,0,0,0,0,1,0,0,1,0,6,0,0,31,0,3,0
11/08/2021,0,0,0,0,1,2,1,0,0,0,0,1,0,0,17,0,1,0
12/08/2021,1,1,0,0,1,1,1,1,0,1,1,2,0,0,28,0,2,0
13/08/2021,1,1,0,0,1,0,1,0,1,1,0,1,1,0,19,0,3,1
14/08/2021,1,1,0,0,2,0,1,0,0,1,0,3,0,0,25,0,6,0
15/08/2021,0,0,0,0,0,1,0,0,0,0,0,2,0,0,18,0,2,0
16/08/2021,1,1,1,0,1,1,0,0,0,0,0,1,1,0,26,0,4,0
17/08/2021,0,0,0,1,2,1,2,0,0,1,0,3,1,0,12,0,3,1
18/08/2021,1,1,0,0,0,0,1,0,0,2,0,1,0,0,28,0,5,0
19/08/2021,2,2,0,0,1,1,0,1,0,1,0,2,1,0,20,1,3,0
20/08/2021,2,2,1,0,0,0,4,0,0,0,0,1,0,0,22,1,5,0
21/08/2021,1,1,0,0,2,1,1,1,1,1,0,0,0,0,21,0,3,0
22/08/2021,0,0,0,1,1,0,0,0,0,0,1,0,1,0,21,0,5,0
23/08/2021,0,0,0,1,2,1,2,0,0,0,1,0,1,0,26,0,7,1
24/08/2021,1,1,1,0,0,0,1,0,0,1,0,2,1,0,19,0,6,2
25/08/2021,0,0,0,0,2,0,1,0,1,0,0,4,0,1,28,0,3,4
26/08/2021,2,2,1,0,1,0,1,0,1,0,0,0,1,0,21,0,7,1
27/08/2021,0,0,0,0,0,0,0,0,0,1,0,2,1,0,16,0,1,0
28/08/2021,2,2,1,0,0,0,1,0,0,0,0,1,0,0,19,0,3,0
29/08/2021,1,1,1,0,1,0,1,1,0,0,0,1,0,2,20,0,6,1
30/08/2021,2,2,1,0,0,0,2,1,0,1,0,2,1,0,18,0,1,1
31/08/2021,3,3,0,0,2,1,1,0,0,0,0,1,1,0,26,0,4,0
01/09/2021,0,0,0,0,2,0,1,0,0,0,0,0,0,0,21,0,4,2
02/09/2021,4,4,0,0,2,0,1,0,2,1,0,1,1,0,23,0,5,0
03/09/2021,0,0,1,0,1,0,0,1,1,0,0,3,1,0,20,0,2,0
04/09/2021,0,0,0,0,2,0,2,1,0,1,0,1,0,0,15,0,1,0
05/09/2021,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,0,3,1
06/09/2021,1,1,1,0,1,0,1,0,1,1,0,2,0,0,19,0,2,1
07/09/2021,1,1,0,0,0,0,0,0,1,0,0,0,0,0,15,0,2,1
08/09/2021,1,1,0,1,1,0,0,0,0,0,0,0,0,0,14,0,5,1
09/09/2021,2,2,0,1,1,0,1,0,0,0,0,1,0,0,19,1,2,1
10/09/2021,0,0,0,0,1,0,1,2,0,0,0,0,1,0,18,0,5,0
11/09/2021,3,3,1,0,1,0,0,0,0,0,0,1,0,1,10,0,2,0
12/09/2021,2,2,0,0,0,0,0,2,0,0,0,0,0,1,13,0,2,3
13/09/2021,2,2,0,0,1,0,1,0,0,0,0,0,1,1,20,0,4,0
14/09/2021,1,1,0,0,0,0,0,0,0,1,0,1,0,0,11,0,0,1
15/09/2021,0,0,1,1,0,0,3,0,2,0,0,2,0,0,24,0,2,0
16/09/2021,1,1,0,0,3,0,0,0,0,0,0,1,1,0,6,0,3,0
17/09/2021,0,0,0,0,1,2,1,0,0,0,0,0,1,1,14,0,1,1
18/09/2021,0,0,0,0,1,1,5,0,0,0,0,2,0,0,10,1,1,0
19/09/2021,1,1,0,0,0,0,1,0,0,0,0,2,0,0,8,0,4,0
20/09/2021,1,1,0,0,1,0,2,0,0,0,0,1,2,0,24,0,2,0
21/09/2021,3,3,0,0,0,0,0,1,0,0,1,1,1,1,15,0,5,1
22/09/2021,0,0,0,0,0,1,0,1,0,0,1,0,0,0,12,0,2,0
23/09/2021,0,0,0,0,0,1,0,0,0,1,0,2,0,0,15,0,0,0
24/09/2021,1,1,0,0,0,0,0,0,1,0,1,1,1,0,11,1,1,1
25/09/2021,0,0,0,0,1,1,1,1,1,1,0,1,1,0,6,0,1,1
26/09/2021,0,0,0,0,0,0,2,0,0,0,0,0,0,1,8,0,2,1
27/09/2021,0,0,1,0,0,0,0,0,0,0,0,2,1,0,15,0,0,1
28/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,1
29/09/2021,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,0,2,0
30/09/2021,1,1,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0
01/10/2021,0,0,0,0,1,0,0,0,1,0,0,1,1,0,13,0,0,0
02/10/2021,0,0,0,0,1,0,1,0,0,0,0,3,0,1,10,1,2,1
03/10/2021,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,1,0
04/10/2021,0,0,0,0,0,0,2,0,0,0,0,0,1,0,14,1,0,1
05/10/2021,0,0,1,0,0,1,1,0,0,0,0,3,1,0,9,1,0,1
06/10/2021,1,1,0,0,0,0,0,1,0,0,0,3,0,0,11,0,0,0
07/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
08/10/2021,0,0,0,1,1,1,0,0,0,0,0,3,1,0,3,0,1,0
09/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
10/10/2021,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,0,1,1
11/10/2021,0,0,1,0,0,1,0,1,1,0,0,1,0,2,10,0,2,0
12/10/2021,0,0,0,0,0,0,1,0,0,0,0,2,2,0,12,0,1,0
13/10/2021,0,0,0,0,1,0,1,0,0,0,0,2,0,1,12,0,0,0
14/10/2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0
15/10/2021,0,0,0,0,0,0,0,1,0,0,0,2,2,0,9,0,1,0
16/10/2021,1,1,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0
17/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0
18/10/2021,0,0,0,0,0,0,1,1,1,0,0,1,0,1,7,0,2,0
19/10/2021,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0
20/10/2021,0,0,0,1,1,2,1,0,0,0,0,1,1,0,4,0,0,0
21/10/2021,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,1,1
22/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0
23/10/2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
24/10/2021,0,0,0,0,1,0,0,0,0,0,0,2,0,0,10,0,1,0
25/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
26/10/2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1
27/10/2021,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0
28/10/2021,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,1,0
29/10/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
30/10/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
31/10/2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,2
01/11/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
03/11/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
04/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
05/11/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
06/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
07/11/2021,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1
08/11/2021,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
09/11/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/2021,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,2,1
11/11/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1
12/11/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
13/11/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
14/11/2021,1,1,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0
15/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
16/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
17/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
18/11/2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0
19/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1
20/11/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0
21/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
22/11/2021,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0
23/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
24/11/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
26/11/2021,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0
27/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
28/11/2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
29/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
30/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
01/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
02/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
03/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
04/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
05/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
06/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
07/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
08/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
09/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
14/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
15/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
16/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
17/12/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
